Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,Humidity,Pressure,UVIEF,CityCode
2019-10-17,9.8,22.1,0.0,39.0,52.5,1021.1,8.433,PER
2019-10-18,9.9,25.4,0.0,31.0,42.5,1019.9,8.397,PER
2019-10-19,12.2,32.3,0.0,46.0,34.0,1015.1,8.404,PER
2019-10-20,15.9,23.9,0.0,33.0,63.0,1015.85,8.73,PER
2019-10-21,11.9,23.9,0.0,30.0,57.5,1019.4,9.27,PER
2019-10-22,13.1,25.6,0.0,35.0,53.0,1017.95,9.328,PER
2019-10-23,12.8,23.5,0.0,37.0,66.5,1017.0,9.294,PER
2019-10-24,12.9,20.4,2.0,37.0,48.5,1020.45,9.225,PER
2019-10-25,11.3,23.4,0.0,33.0,54.0,1021.3,9.489,PER
2019-10-26,12.1,28.9,0.0,50.0,50.5,1019.0,9.816,PER
2019-10-27,15.8,36.5,0.0,35.0,20.5,1012.75,9.763,PER
2019-10-28,16.7,22.7,0.0,39.0,60.5,1015.3,9.647,PER
2019-10-29,13.8,26.8,0.0,28.0,51.5,1014.8,9.717,PER
2019-10-30,13.9,22.0,0.0,56.0,70.0,1007.5,10.235,PER
2019-10-31,11.2,17.9,9.0,52.0,47.0,1008.5,8.778,PER
2019-11-01,10.9,19.6,5.0,52.0,61.0,1011.15,8.643,PER
2019-11-02,12.4,21.2,13.0,35.0,55.5,1018.45,9.309,PER
2019-11-03,12.6,22.5,0.0,30.0,54.0,1023.7,9.991,PER
2019-11-04,9.4,26.3,0.0,28.0,53.0,1023.9,10.798,PER
2019-11-05,9.6,24.6,0.0,37.0,57.5,1024.1,10.463,PER
2019-11-06,10.9,24.6,0.0,35.0,51.5,1022.85,10.179,PER
2019-11-07,13.8,26.5,0.0,35.0,50.0,1020.9,10.341,PER
2019-11-08,15.0,32.4,0.0,33.0,28.5,1019.9,10.017,PER
2019-11-09,19.9,39.1,0.0,43.0,19.0,1010.55,11.116,PER
2019-11-10,19.4,24.0,0.0,33.0,69.5,1012.4,11.265,PER
2019-11-11,15.2,29.7,0.0,37.0,40.5,1015.85,10.056,PER
2019-11-12,13.5,30.3,0.0,37.0,33.5,1020.65,11.164,PER
2019-11-13,16.2,35.7,0.0,31.0,27.0,1018.55,11.588,PER
2019-11-14,16.4,37.7,0.0,33.0,19.5,1014.25,11.749,PER
2019-11-15,19.8,38.4,0.0,37.0,26.0,1012.8,11.359,PER
2019-11-16,19.1,40.4,0.0,31.0,37.5,1013.3,11.437,PER
2019-11-17,17.1,28.6,0.0,26.0,59.5,1016.35,11.867,PER
2019-11-18,17.5,32.0,0.0,37.0,43.5,1014.4,12.185,PER
2019-11-19,17.6,25.4,0.2,39.0,54.5,1009.85,11.436,PER
2019-11-20,15.7,20.8,0.2,52.0,41.5,1016.45,10.044,PER
2019-11-21,8.8,23.8,0.0,35.0,38.5,1019.5,12.2,PER
2019-11-22,12.7,26.2,0.0,33.0,55.0,1019.4,11.891,PER
2019-11-23,16.4,30.2,0.0,39.0,41.0,1017.15,12.046,PER
2019-11-24,16.1,28.1,0.0,44.0,42.0,1014.3,11.411,PER
2019-11-25,16.2,29.0,0.0,31.0,49.0,1016.85,11.024,PER
2019-11-26,14.2,34.4,0.0,35.0,29.5,1014.65,11.964,PER
2019-11-27,17.6,34.2,0.0,39.0,23.0,1013.7,12.056,PER
2019-11-28,16.8,29.4,0.0,43.0,42.0,1017.0,11.076,PER
2019-11-29,13.0,27.8,0.0,39.0,35.0,1023.0,11.696,PER
2019-11-30,13.1,29.6,0.0,37.0,28.5,1025.6,11.338,PER
2019-12-01,13.6,32.9,0.0,39.0,27.0,1023.6,12.402,PER
2019-12-02,19.3,35.6,0.0,33.0,34.5,1017.6,12.024,PER
2019-12-03,20.6,41.6,0.0,35.0,19.0,1010.55,12.227,PER
2019-12-04,19.4,37.6,0.0,37.0,29.0,1011.75,12.078,PER
2019-12-05,19.5,39.2,0.0,33.0,26.5,1012.8,13.022,PER
2019-12-06,24.6,38.9,0.0,37.0,32.5,1007.2,13.649,PER
2019-12-07,18.4,26.5,0.0,41.0,66.5,1010.7,12.181,PER
2019-12-08,16.2,25.1,0.4,39.0,49.0,1019.05,11.956,PER
2019-12-09,13.0,29.9,0.0,37.0,44.5,1020.45,12.81,PER
2019-12-10,13.8,36.3,0.0,41.0,33.5,1017.05,13.439,PER
2019-12-11,18.5,37.6,0.0,39.0,23.0,1015.65,12.865,PER
2019-12-12,20.0,39.0,0.0,37.0,21.0,1016.9,13.522,PER
2019-12-13,20.7,40.1,0.0,41.0,13.5,1014.75,14.106,PER
2019-12-14,21.1,41.0,0.0,37.0,14.0,1009.85,13.515,PER
2019-12-15,21.8,40.9,0.0,39.0,18.5,1004.8,13.209,PER
2019-12-16,21.6,38.5,0.0,50.0,19.5,1006.4,13.886,PER
2019-12-17,19.8,34.3,0.0,39.0,31.5,1010.35,13.797,PER
2019-12-18,20.3,,0.0,,28.5,1009.85,13.233,PER
2019-12-19,18.9,25.1,,46.0,57.0,1011.8,13.622,PER
2019-12-20,17.4,25.8,1.8,37.0,52.0,1017.9,11.773,PER
2019-12-21,15.6,34.5,0.0,37.0,41.5,1013.8,13.569,PER
2019-12-22,18.3,28.4,0.0,33.0,62.0,1012.85,14.145,PER
2019-12-23,16.4,31.0,0.0,33.0,47.5,1013.65,14.496,PER
2019-12-24,19.0,32.5,0.0,37.0,43.0,1015.5,13.197,PER
2019-12-25,21.5,35.7,0.0,30.0,36.0,1012.3,14.105,PER
2019-12-26,18.9,28.5,0.0,31.0,63.5,1012.95,14.319,PER
2019-12-27,18.6,27.3,0.0,41.0,51.5,1016.15,13.293,PER
2019-12-28,16.1,27.4,0.0,35.0,51.5,1015.65,12.261,PER
2019-12-29,16.7,25.8,0.0,37.0,52.5,1013.4,12.301,PER
2019-12-30,15.8,24.9,0.2,43.0,41.5,1018.1,12.348,PER
2019-12-31,12.9,29.6,0.0,37.0,42.0,1015.8,12.239,PER
2020-01-01,17.3,30.5,0.0,41.0,43.0,1011.75,13.342,PER
2020-01-02,17.3,24.2,0.0,44.0,51.0,1013.2,13.671,PER
2020-01-03,13.5,22.1,1.6,44.0,49.5,1018.55,11.65,PER
2020-01-04,12.7,27.6,0.2,37.0,33.0,1019.6,12.518,PER
2020-01-05,13.0,35.3,0.0,35.0,20.0,1012.65,13.974,PER
2020-01-06,15.8,33.6,0.0,39.0,28.5,1010.4,13.287,PER
2020-01-07,15.9,31.7,0.0,31.0,31.5,1007.0,13.587,PER
2020-01-08,18.6,28.9,0.0,44.0,46.5,1007.5,13.92,PER
2020-01-09,17.3,26.0,0.0,48.0,47.5,1012.15,13.652,PER
2020-01-10,15.8,32.1,0.0,39.0,28.5,1018.0,13.875,PER
2020-01-11,17.7,35.7,0.0,37.0,26.0,1014.5,14.767,PER
2020-01-12,17.3,32.2,0.0,43.0,35.0,1010.75,14.366,PER
2020-01-13,18.3,33.3,0.0,33.0,46.0,1011.55,14.351,PER
2020-01-14,20.5,33.4,0.0,43.0,46.5,1009.95,15.271,PER
2020-01-15,19.6,34.2,0.0,35.0,48.0,1012.25,14.795,PER
2020-01-16,20.0,35.2,0.0,43.0,46.5,1010.95,14.801,PER
2020-01-17,22.5,28.2,0.0,28.0,59.5,1010.05,14.685,PER
2020-01-18,19.4,30.9,0.0,39.0,47.0,1013.7,13.603,PER
2020-01-19,17.0,30.6,0.0,43.0,41.5,1015.15,13.608,PER
2020-01-20,14.6,31.0,0.0,39.0,42.5,1011.4,13.009,PER
2020-01-21,17.1,25.5,0.0,43.0,64.5,1013.25,12.616,PER
2020-01-22,14.2,24.4,0.0,46.0,57.0,1016.85,13.27,PER
2020-01-23,18.0,27.2,0.0,43.0,57.5,1016.85,12.558,PER
2020-01-24,15.1,32.3,0.0,33.0,40.5,1016.45,13.13,PER
2020-01-25,18.1,32.0,0.0,33.0,50.0,1014.65,13.821,PER
2020-01-26,19.5,36.3,0.0,37.0,44.0,1013.35,13.178,PER
2020-01-27,22.6,39.9,0.0,33.0,28.0,1010.9,14.117,PER
2020-01-28,19.6,35.2,0.0,35.0,37.5,1008.75,13.7,PER
2020-01-29,18.8,27.2,0.0,35.0,58.5,1008.95,12.929,PER
2020-01-30,18.6,23.9,1.2,43.0,54.5,1009.2,12.89,PER
2020-01-31,12.9,24.2,0.0,44.0,41.0,1014.45,11.711,PER
2020-02-01,14.6,27.4,0.0,37.0,45.0,1019.55,12.283,PER
2020-02-02,17.0,34.8,0.0,37.0,32.5,1017.85,13.151,PER
2020-02-03,18.2,38.4,0.0,39.0,32.0,1014.55,13.745,PER
2020-02-04,22.6,42.7,0.0,35.0,22.0,1009.5,13.128,PER
2020-02-05,22.4,34.9,0.0,41.0,39.5,1009.2,13.412,PER
2020-02-06,21.2,30.9,0.0,24.0,60.5,1009.6,12.745,PER
2020-02-07,21.0,29.1,0.0,24.0,59.0,1009.45,13.437,PER
2020-02-08,20.0,28.0,0.0,50.0,61.5,1008.6,12.791,PER
2020-02-09,15.2,27.8,0.0,46.0,48.0,1013.2,12.134,PER
2020-02-10,15.3,32.9,0.0,37.0,34.5,1012.15,13.15,PER
2020-02-11,19.3,34.8,0.0,39.0,39.0,1010.9,12.929,PER
2020-02-12,19.5,34.3,0.0,30.0,48.5,1012.05,12.996,PER
2020-02-13,21.6,36.1,0.0,37.0,43.5,1011.45,13.064,PER
2020-02-14,23.8,40.6,0.0,33.0,37.0,1008.4,12.366,PER
2020-02-15,22.3,25.6,0.0,31.0,75.5,1010.65,11.945,PER
2020-02-16,18.0,26.3,0.0,37.0,52.0,1015.15,11.583,PER
2020-02-17,18.2,32.0,0.0,37.0,44.0,1018.3,11.507,PER
2020-02-18,16.9,33.5,0.0,37.0,36.0,1015.9,11.29,PER
2020-02-19,22.1,36.2,0.0,33.0,33.0,1011.8,11.221,PER
2020-02-20,24.6,37.1,0.0,46.0,27.5,1012.75,11.015,PER
2020-02-21,22.9,31.9,0.0,33.0,35.0,1014.65,10.782,PER
2020-02-22,20.1,27.7,1.0,22.0,68.5,1011.95,10.781,PER
2020-02-23,19.6,33.5,0.0,37.0,48.5,1011.05,10.984,PER
2020-02-24,21.0,32.0,0.0,35.0,53.5,1011.5,10.625,PER
2020-02-25,21.7,34.4,1.0,80.0,51.0,1012.0,11.3,PER
2020-02-26,21.1,29.7,19.2,44.0,62.0,1014.05,11.513,PER
2020-02-27,22.3,26.6,2.0,54.0,70.0,1010.75,10.72,PER
2020-02-28,21.4,30.8,11.0,46.0,59.0,1007.25,10.803,PER
2020-02-29,20.9,27.7,0.2,28.0,66.0,1008.1,10.412,PER
2020-03-01,20.3,28.9,0.0,44.0,51.0,1014.45,10.822,PER
2020-03-02,15.8,29.3,0.0,46.0,37.5,1017.9,10.401,PER
2020-03-03,15.0,32.6,0.0,30.0,36.0,1015.45,10.58,PER
2020-03-04,13.7,33.7,0.0,31.0,29.0,1011.05,10.227,PER
2020-03-05,14.0,32.6,0.0,28.0,38.0,1006.6,9.825,PER
2020-03-06,19.9,26.9,0.0,35.0,60.0,1009.35,9.211,PER
2020-03-07,20.5,26.8,0.0,31.0,68.0,1016.6,10.042,PER
2020-03-08,17.6,30.3,0.0,30.0,58.5,1015.1,10.598,PER
2020-03-09,21.9,35.3,0.0,37.0,39.0,1013.25,10.821,PER
2020-03-10,19.9,35.1,0.0,30.0,35.5,1011.9,11.05,PER
2020-03-11,19.2,35.1,0.0,35.0,41.0,1009.1,10.004,PER
2020-03-12,18.1,30.0,0.0,43.0,53.0,1013.3,10.043,PER
2020-03-13,18.9,32.8,0.0,43.0,43.0,1016.6,9.67,PER
2020-03-14,22.8,31.1,0.0,31.0,45.0,1010.8,9.195,PER
2020-03-15,19.5,26.1,8.6,24.0,78.0,1009.1,9.192,PER
2020-03-16,18.7,27.0,0.0,24.0,61.5,1013.4,9.203,PER
2020-03-17,19.2,24.9,0.2,43.0,72.0,1013.65,9.062,PER
2020-03-18,14.5,23.3,19.8,33.0,48.0,1019.9,8.808,PER
2020-03-19,12.8,24.6,0.0,30.0,58.0,1023.9,9.309,PER
2020-03-20,15.9,31.5,0.0,28.0,48.0,1020.15,8.827,PER
2020-03-21,16.6,31.9,0.0,37.0,47.0,1019.85,8.455,PER
2020-03-22,18.8,31.8,0.0,39.0,45.0,1021.4,7.796,PER
2020-03-23,18.2,32.6,0.0,37.0,38.0,1018.8,8.415,PER
2020-03-24,19.4,33.9,0.0,35.0,30.5,1016.15,8.729,PER
2020-03-25,19.8,34.3,0.0,37.0,28.0,1015.05,8.411,PER
2020-03-26,17.3,36.7,0.0,24.0,31.5,1014.35,8.048,PER
2020-03-27,20.5,27.9,0.0,33.0,72.0,1012.7,7.803,PER
2020-03-28,19.3,23.3,4.0,39.0,57.0,1016.45,7.375,PER
2020-03-29,12.4,22.6,0.2,28.0,55.0,1019.15,7.133,PER
2020-03-30,9.7,23.8,0.0,35.0,53.0,1018.25,6.644,PER
2020-03-31,11.3,25.2,0.0,31.0,58.5,1016.95,7.419,PER
2020-04-01,13.0,27.1,0.0,30.0,55.5,1012.85,7.528,PER
2020-04-02,18.0,24.1,0.2,43.0,57.0,1012.75,6.974,PER
2020-04-03,8.9,23.7,0.0,30.0,47.0,1019.7,7.409,PER
2020-04-04,11.5,24.6,0.0,30.0,39.0,1019.1,7.289,PER
2020-04-05,15.1,26.5,1.4,35.0,51.5,1015.6,6.977,PER
2020-04-06,18.5,31.8,0.0,41.0,28.5,1012.7,7.178,PER
2020-04-07,19.0,33.6,0.0,39.0,33.0,1011.4,7.08,PER
2020-04-08,17.1,32.6,0.0,35.0,38.5,1011.9,7.568,PER
2020-04-09,15.7,34.0,0.0,28.0,41.0,1015.0,7.217,PER
2020-04-10,19.6,35.6,0.0,20.0,40.0,1015.95,7.372,PER
2020-04-11,21.2,39.5,0.0,39.0,35.5,1014.7,7.38,PER
2020-04-12,21.7,26.2,0.0,20.0,76.0,1015.15,6.463,PER
2020-04-13,15.2,26.7,0.0,24.0,58.5,1016.9,6.317,PER
2020-04-14,15.7,24.9,0.0,31.0,58.0,1018.5,6.482,PER
2020-04-15,16.3,24.2,0.0,33.0,52.5,1021.2,6.346,PER
2020-04-16,10.7,25.1,0.0,31.0,53.5,1021.3,5.948,PER
2020-04-17,12.7,27.4,0.0,20.0,45.0,1017.4,6.18,PER
2020-04-18,11.9,22.1,0.0,22.0,69.5,1011.55,6.287,PER
2020-04-19,17.4,22.7,6.4,43.0,63.0,1012.7,5.875,PER
2020-04-20,10.3,24.4,0.0,41.0,64.5,1014.9,5.633,PER
2020-04-21,15.1,24.5,0.4,24.0,67.5,1016.25,5.647,PER
2020-04-22,13.8,24.6,0.2,31.0,75.0,1016.7,6.003,PER
2020-04-23,14.1,25.1,1.0,24.0,68.5,1019.95,5.714,PER
2020-04-24,13.7,22.8,0.0,39.0,64.5,1017.65,5.928,PER
2020-04-25,16.9,23.8,2.6,31.0,68.5,1020.9,5.883,PER
2020-04-26,11.2,26.4,0.2,22.0,58.5,1022.15,5.541,PER
2020-04-27,11.2,23.6,0.0,39.0,70.5,1018.6,5.334,PER
2020-04-28,14.0,20.8,0.8,35.0,50.5,1022.55,5.033,PER
2020-04-29,10.9,21.8,0.0,26.0,40.5,1028.1,5.065,PER
2020-04-30,9.4,21.4,0.0,35.0,40.0,1029.3,5.263,PER
2020-05-01,8.5,24.1,0.0,44.0,34.5,1023.25,5.121,PER
2020-05-02,9.2,28.3,0.0,30.0,26.5,1017.5,4.829,PER
2020-05-03,12.3,28.9,0.0,31.0,43.0,1015.4,4.891,PER
2020-05-04,16.9,23.4,0.6,33.0,92.5,1013.55,4.744,PER
2020-05-05,15.5,23.1,13.6,57.0,78.0,1008.95,4.454,PER
2020-05-06,11.1,16.9,9.2,70.0,71.5,1015.3,4.137,PER
2020-05-07,10.0,18.8,3.0,28.0,77.5,1020.85,4.322,PER
2020-05-08,12.0,18.8,5.8,28.0,58.5,1023.3,4.606,PER
2020-05-09,5.1,19.5,0.0,20.0,55.5,1025.8,4.635,PER
2020-05-10,5.5,24.0,0.0,26.0,49.5,1021.95,4.683,PER
2020-05-11,5.7,22.9,0.0,31.0,70.0,1022.6,4.248,PER
2020-05-12,9.9,22.9,0.0,24.0,59.5,1025.15,4.322,PER
2020-05-13,10.4,28.6,0.0,31.0,38.0,1021.75,4.17,PER
2020-05-14,9.2,27.6,0.0,24.0,35.0,1021.4,4.238,PER
2020-05-15,5.8,23.9,0.0,44.0,55.0,1020.45,4.184,PER
2020-05-16,11.2,21.1,0.0,24.0,63.5,1025.1,3.734,PER
2020-05-17,8.7,21.9,0.0,30.0,67.0,1021.95,3.41,PER
2020-05-18,6.6,19.6,0.0,39.0,58.5,1025.5,3.383,PER
2020-05-19,4.6,19.0,0.0,22.0,54.5,1028.95,3.19,PER
2020-05-20,5.0,19.4,0.0,26.0,63.0,1028.95,3.418,PER
2020-05-21,4.6,21.0,0.0,22.0,55.0,1026.35,3.399,PER
2020-05-22,7.1,24.4,0.0,43.0,43.0,1022.0,3.342,PER
2020-05-23,6.4,26.5,0.0,33.0,31.0,1018.4,3.454,PER
2020-05-24,14.4,21.9,0.0,70.0,44.0,1000.9,3.39,PER
2020-05-25,12.5,17.1,21.4,70.0,67.5,1006.25,2.949,PER
2020-05-26,10.2,17.2,5.0,28.0,86.0,1020.4,3.015,PER
2020-05-27,10.7,20.5,1.6,37.0,72.5,1020.9,2.983,PER
2020-05-28,11.7,21.1,3.4,44.0,81.0,1017.8,3.129,PER
2020-05-29,14.0,21.5,31.0,56.0,91.0,1010.6,3.148,PER
2020-05-30,10.9,18.4,15.4,37.0,70.5,1020.45,2.648,PER
2020-05-31,13.1,20.2,1.6,31.0,80.5,1025.0,2.864,PER
2020-06-01,13.1,19.8,7.4,19.0,68.5,1027.45,2.937,PER
2020-06-02,8.9,21.0,0.0,24.0,66.5,1025.05,3.231,PER
2020-06-03,10.8,25.1,0.0,20.0,48.5,1022.75,3.374,PER
2020-06-04,10.9,25.5,0.2,17.0,52.5,1022.65,3.36,PER
2020-06-05,12.6,24.9,0.0,24.0,57.5,1023.65,3.302,PER
2020-06-06,15.1,24.7,0.0,20.0,36.0,1021.5,3.272,PER
2020-06-07,15.0,22.8,0.4,20.0,69.0,1020.1,2.766,PER
2020-06-08,7.4,24.4,0.2,19.0,43.5,1021.15,2.923,PER
2020-06-09,5.8,25.4,0.0,19.0,45.0,1019.5,2.915,PER
2020-06-10,7.8,24.7,0.0,,55.0,1013.6,2.987,PER
2020-06-11,13.8,21.7,9.4,31.0,85.5,1007.15,2.913,PER
2020-06-12,14.5,18.3,20.6,52.0,69.0,1012.75,2.629,PER
2020-06-13,8.9,19.0,1.8,31.0,78.5,1021.95,2.319,PER
2020-06-14,10.1,21.0,3.0,35.0,77.5,1024.9,2.769,PER
2020-06-15,11.9,19.9,0.2,24.0,66.5,1025.8,2.781,PER
2020-06-16,11.3,21.3,0.0,31.0,50.0,1022.1,2.918,PER
2020-06-17,9.2,22.7,0.0,59.0,60.0,1009.0,2.816,PER
2020-06-18,12.5,18.2,12.6,61.0,66.5,1018.0,2.589,PER
2020-06-19,8.9,18.7,0.6,19.0,62.5,1027.25,2.748,PER
2020-06-20,3.4,18.7,0.0,30.0,57.0,1025.05,2.734,PER
2020-06-21,6.1,23.0,0.0,24.0,45.0,1019.35,2.82,PER
2020-06-22,10.6,21.5,0.0,50.0,34.5,1012.2,2.715,PER
2020-06-23,14.8,20.1,8.2,50.0,61.5,1014.85,2.477,PER
2020-06-24,8.2,19.6,1.8,30.0,66.5,1022.2,2.829,PER
2020-06-25,4.2,20.5,0.0,28.0,63.0,1019.45,3.208,PER
2020-06-26,8.8,21.3,0.0,31.0,74.5,1014.0,2.76,PER
2020-06-27,12.6,19.8,3.8,24.0,85.5,1014.3,2.813,PER
2020-06-28,14.5,18.8,6.0,52.0,92.0,1009.0,2.606,PER
2020-06-29,13.6,18.4,38.2,56.0,72.5,1011.4,2.659,PER
2020-06-30,14.5,19.8,1.0,44.0,71.5,1014.85,2.808,PER
2020-07-01,12.0,16.3,3.0,,67.5,1021.65,2.704,PER
2020-07-02,4.3,17.8,,22.0,69.0,1026.7,2.708,PER
2020-07-03,7.1,19.5,0.0,31.0,58.5,1028.5,2.742,PER
2020-07-04,12.3,22.3,0.0,33.0,43.0,1023.9,2.731,PER
2020-07-05,10.4,23.1,0.0,22.0,40.5,1017.05,2.743,PER
2020-07-06,12.9,19.4,6.8,43.0,89.0,1017.2,2.673,PER
2020-07-07,12.2,18.0,6.2,30.0,77.0,1022.65,2.729,PER
2020-07-08,10.7,17.1,4.6,22.0,84.5,1023.75,2.736,PER
2020-07-09,6.0,17.1,0.0,22.0,64.5,1026.65,2.599,PER
2020-07-10,4.8,16.2,0.0,24.0,62.5,1030.1,2.859,PER
2020-07-11,4.8,17.5,0.0,31.0,54.0,1028.15,3.133,PER
2020-07-12,7.3,22.3,0.0,39.0,38.0,1018.7,3.05,PER
2020-07-13,11.3,19.2,3.4,39.0,91.0,1013.5,2.849,PER
2020-07-14,12.4,18.0,25.6,59.0,61.5,1014.8,2.877,PER
2020-07-15,9.2,17.7,1.8,30.0,74.0,1016.7,3.089,PER
2020-07-16,12.5,20.2,1.0,39.0,85.5,1010.5,3.381,PER
2020-07-17,11.6,15.0,12.6,48.0,74.0,1013.9,2.777,PER
2020-07-18,7.3,18.3,1.4,28.0,75.0,1021.35,2.995,PER
2020-07-19,4.4,15.4,0.4,20.0,79.0,1026.95,3.264,PER
2020-07-20,5.1,18.6,0.0,26.0,57.5,1025.45,3.632,PER
2020-07-21,5.2,20.6,0.0,37.0,51.0,1020.6,3.875,PER
2020-07-22,8.1,23.5,0.0,35.0,52.5,1017.5,3.47,PER
2020-07-23,14.5,19.2,1.6,46.0,55.0,1020.85,3.234,PER
2020-07-24,4.4,18.9,0.0,26.0,64.0,1025.95,3.406,PER
2020-07-25,5.1,22.4,0.0,43.0,54.5,1021.0,3.855,PER
2020-07-26,13.9,20.8,2.2,44.0,84.0,1023.5,3.776,PER
2020-07-27,14.1,24.4,4.8,50.0,60.5,1016.55,3.899,PER
2020-07-28,11.5,19.3,8.0,28.0,79.5,1023.15,3.516,PER
2020-07-29,11.6,21.0,0.0,20.0,61.0,1024.65,3.589,PER
2020-07-30,6.5,21.1,0.0,30.0,64.5,1019.8,3.81,PER
2020-07-31,8.7,19.8,0.0,28.0,73.0,1021.3,3.454,PER
2020-08-01,7.2,19.2,0.0,22.0,69.0,1025.2,3.494,PER
2020-08-02,5.2,19.2,0.0,41.0,73.0,1019.05,3.268,PER
2020-08-03,6.9,12.1,4.8,31.0,90.0,1008.6,2.858,PER
2020-08-04,6.9,16.0,10.2,28.0,68.5,1011.35,3.126,PER
2020-08-05,10.5,19.9,0.0,30.0,63.5,1020.0,3.847,PER
2020-08-06,5.4,18.9,0.0,24.0,56.5,1026.15,3.979,PER
2020-08-07,7.1,16.3,0.0,33.0,64.5,1024.3,3.948,PER
2020-08-08,10.8,21.7,0.0,48.0,43.5,1014.25,3.967,PER
2020-08-09,12.6,16.8,4.4,78.0,86.0,998.4,3.62,PER
2020-08-10,11.3,19.1,31.0,48.0,75.5,1001.05,3.896,PER
2020-08-11,13.3,18.6,4.0,43.0,69.0,1010.65,4.116,PER
2020-08-12,12.3,17.5,0.4,35.0,67.0,1016.4,3.79,PER
2020-08-13,9.4,17.1,0.0,22.0,74.5,1018.8,4.083,PER
2020-08-14,7.5,18.5,1.2,30.0,88.0,1017.7,4.14,PER
2020-08-15,10.0,21.8,0.6,44.0,48.0,1008.45,4.317,PER
2020-08-16,11.0,15.7,19.2,46.0,79.5,1008.2,3.91,PER
2020-08-17,10.8,17.3,10.4,46.0,58.5,1014.25,4.367,PER
2020-08-18,12.5,16.7,1.6,41.0,77.5,1018.5,4.299,PER
2020-08-19,5.8,18.8,1.2,19.0,65.5,1021.6,4.59,PER
2020-08-20,6.8,20.0,0.0,26.0,61.0,1022.05,5.142,PER
2020-08-21,5.9,19.1,0.0,24.0,62.5,1023.85,5.375,PER
2020-08-22,10.5,22.2,0.0,22.0,61.5,1020.0,4.784,PER
2020-08-23,12.6,19.5,1.0,28.0,57.5,1020.6,4.178,PER
2020-08-24,6.8,20.4,0.0,22.0,66.5,1022.4,4.216,PER
2020-08-25,7.0,20.8,0.0,24.0,54.5,1023.8,4.335,PER
2020-08-26,6.3,21.1,0.0,30.0,60.5,1027.35,4.732,PER
2020-08-27,6.5,25.4,0.0,22.0,52.5,1024.5,4.733,PER
2020-08-28,9.5,23.5,0.0,39.0,58.0,1014.2,4.861,PER
2020-08-29,11.7,17.8,2.8,46.0,48.5,1024.2,4.941,PER
2020-08-30,4.6,20.5,0.0,31.0,47.5,1024.65,5.358,PER
2020-08-31,4.7,20.8,0.0,35.0,55.0,1014.65,5.439,PER
2020-09-01,11.4,17.0,15.0,63.0,69.0,1012.45,5.065,PER
2020-09-02,11.1,19.5,5.8,52.0,60.0,1015.05,5.674,PER
2020-09-03,9.6,20.2,0.8,39.0,66.0,1020.25,5.681,PER
2020-09-04,15.4,21.6,0.0,24.0,60.0,1020.6,5.914,PER
2020-09-05,9.3,22.2,0.0,30.0,71.0,1014.5,6.165,PER
2020-09-06,15.5,21.1,0.2,54.0,74.5,1004.8,6.408,PER
2020-09-07,12.0,18.9,24.8,43.0,55.5,1015.1,5.607,PER
2020-09-08,10.3,20.4,3.2,22.0,58.0,1022.85,5.573,PER
2020-09-09,7.2,24.8,0.0,46.0,61.5,1012.55,6.267,PER
2020-09-10,14.3,19.0,2.2,50.0,53.0,1016.15,6.397,PER
2020-09-11,8.1,19.8,0.0,30.0,49.0,1022.45,6.759,PER
2020-09-12,5.6,20.2,0.0,35.0,56.0,1028.05,6.15,PER
2020-09-13,6.4,24.1,0.0,35.0,52.0,1027.25,6.602,PER
2020-09-14,11.1,26.9,0.0,30.0,38.0,1021.0,6.9,PER
2020-09-15,10.7,26.9,0.0,41.0,42.5,1016.35,7.196,PER
2020-09-16,13.0,20.9,0.0,37.0,57.0,1021.5,6.36,PER
2020-09-17,11.5,20.4,0.0,37.0,51.0,1024.75,7.279,PER
2020-09-18,8.0,22.7,0.0,33.0,45.5,1015.6,6.811,PER
2020-09-19,10.2,18.1,3.6,65.0,49.5,1009.65,6.685,PER
2020-09-20,9.6,16.9,5.6,61.0,66.0,1016.55,6.422,PER
2020-09-21,11.1,18.4,3.4,30.0,53.5,1022.25,6.383,PER
2020-09-22,10.2,20.3,1.2,24.0,76.0,1023.4,6.604,PER
2020-09-23,7.2,26.5,0.4,24.0,42.5,1023.1,6.869,PER
2020-09-24,13.2,30.0,0.0,46.0,32.5,1016.8,6.802,PER
2020-09-25,13.9,24.5,0.0,37.0,53.5,1013.75,7.089,PER
2020-09-26,11.7,22.9,0.0,39.0,76.5,1012.55,7.038,PER
2020-09-27,9.1,21.0,5.4,26.0,69.0,1016.7,7.585,PER
2020-09-28,12.5,21.1,5.4,30.0,77.5,1017.8,6.539,PER
2020-09-29,9.1,20.5,0.8,31.0,73.5,1019.3,7.275,PER
2020-09-30,15.5,21.7,0.0,24.0,64.5,1016.9,7.517,PER
2020-10-01,16.9,21.6,0.0,37.0,53.5,1014.05,8.09,PER
2020-10-02,13.7,16.7,2.4,39.0,69.5,1016.3,8.052,PER
2020-10-03,6.6,17.6,2.8,41.0,50.5,1026.5,7.569,PER
2020-10-04,8.3,20.4,0.0,39.0,51.5,1030.4,7.294,PER
2020-10-05,8.2,20.7,0.0,31.0,40.0,1032.1,7.808,PER
2020-10-06,6.8,22.2,0.0,28.0,36.5,1025.0,7.896,PER
2020-10-07,7.9,23.2,0.0,35.0,44.0,1014.05,7.28,PER
2020-10-08,10.8,21.8,7.4,26.0,56.0,1014.95,7.861,PER
